trade_dt,600000.SH,000002.SZ,600002.SH,000004.SZ,600004.SH,000006.SZ,600006.SH,000008.SZ,600008.SH,000010.SZ,600010.SH,000012.SZ,600012.SH,000014.SZ,600014.SH,000016.SZ,600016.SH,000018.SZ,600018.SH,000020.SZ,600020.SH,000022.SZ,600022.SH,000024.SZ,920819.BJ,
2025/1/8,0.806612304,-0.755768115,-1.543730545,-0.377639348,-0.064370704,0.798175057,1.085399429,1.068528635,0.980207477,0.715942567,-0.203788862,-0.616161334,0.693611212,-0.276854577,-0.653792529,0.934051343,0.18206474,0.599664673,-0.285749067,0.884445959,0.218914738,0.149629534,-0.284374302,-0.476839311,-0.476839311,
2025/1/9,-1.13346335,1.11289468,-1.090496694,0.607859935,-0.15463619,-0.316915402,-0.134123108,0.013412224,0.520049087,0.612102143,-0.316278173,-1.053937409,-1.226652857,1.579491592,-0.79751352,-0.750124047,0.876763601,-1.283408455,0.841509486,0.696955106,0.124926768,1.024211808,-0.763604388,-0.613387963,-0.613387963,
2025/1/10,-0.197336815,0.00066095,-0.042111201,0.454730767,-0.541016233,-1.555375522,0.51996347,-0.091563159,0.446034185,1.817531122,-0.248505347,0.45706682,-0.545762632,0.7755621,0.23659254,0.701077142,0.741232245,-0.981860147,0.705053024,0.334133406,1.185575464,-1.187508032,0.239133566,2.090146931,2.090146931,
2025/1/11,-0.344363756,-0.337514489,1.417067481,2.048174391,0.116364765,-0.462441149,-0.30411927,-0.222282371,-0.86686095,-0.45649161,-0.142515619,0.041132148,0.516871787,0.093079348,-1.011891524,1.10469755,0.219712544,-0.556440235,0.059134116,0.254365906,-0.012115978,0.108339618,0.951228192,1.203038085,1.203038085,
2025/1/12,-0.243041212,-0.025445892,-0.84816254,-0.067245053,0.410494646,0.770361684,0.278513642,0.049041775,-0.760455239,0.306602667,-1.141983362,0.091179624,0.132206735,-0.651841555,0.18513301,0.356465222,0.480465563,-0.516581544,0.638944137,1.244172747,0.038679426,0.839871464,-0.145390991,0.080055452,0.080055452,
2025/1/13,-1.471695823,-0.143967068,-0.87322447,0.133025241,-1.572641556,-0.558842786,0.196636685,0.446115129,-1.540861273,-0.207595297,1.701780251,0.641527811,0.228436268,-2.086785231,-0.837317524,0.931591452,0.202831532,0.216500468,0.954770121,0.096082095,0.578974054,-1.159619814,2.323226409,0.087465,0.087465,
2025/1/14,-0.504611902,1.166079093,0.467654263,0.814304571,-0.452554627,0.336824849,0.701320999,-0.76815858,-0.358952936,-0.07325422,-0.531389471,-0.543233396,-0.885621883,0.401412435,0.043432307,1.394965137,-0.032663679,-0.669863472,-0.986822412,0.040024291,-0.340782808,1.816629219,2.167035453,1.528194105,1.528194105,
2025/1/15,-0.697034798,-1.112113237,-0.203243992,-0.653408548,1.161237893,0.215444512,-0.158832827,0.095442012,0.787045288,-0.647152897,0.064792443,-1.040801844,-0.072992615,-0.440797353,0.105250648,0.624662513,0.959707727,0.412276628,-0.324949519,-1.045586202,-0.727280108,-0.081938498,0.189177026,-0.328083534,-0.328083534,
2025/1/16,0.826303224,0.74851113,-0.226090443,-0.33492561,-0.142737001,0.07825587,0.196601905,-1.18477514,-0.537191053,-1.379726134,-0.314273392,0.496066638,-0.759063979,0.196241292,-0.633467857,-0.027285976,1.532732202,0.57773137,0.554302731,-0.333972704,0.207318087,0.04124887,0.739117455,-0.429810987,-0.429810987,
2025/1/17,-0.090051655,-0.267582077,-1.130490508,1.377410222,0.659936301,-0.501294306,-0.94575524,-0.49874924,-0.836608013,-0.385896616,-1.55816089,-0.669910762,0.137222467,0.37167523,-1.714926501,0.5150153,-0.785677555,-0.93619926,-0.063938977,-0.543731891,0.472626056,0.725231459,0.131132998,-0.194187466,-0.194187466,
2025/1/18,1.417109466,1.506454569,0.274415845,-0.090359528,0.833373742,1.258274498,-0.227605187,1.495758439,-0.279034574,0.961962968,-0.735926042,0.054480856,-0.262043939,0.067579838,0.648137299,-0.166442212,-0.229960251,0.330083926,-0.177434832,1.612654048,-1.204616504,2.171654626,-0.175103739,1.113525081,1.113525081,
2025/1/19,1.297661753,0.4515708,-1.137741059,-0.238827167,0.061560701,0.562171265,0.933366866,0.969016364,1.007643573,-0.626750776,0.450862549,-1.370130574,0.206426149,-0.807602389,-1.590936953,1.286332151,-0.016098073,0.672922954,-1.059975175,-0.96480294,-0.145105229,-0.35174878,0.424306957,-0.154545833,-0.154545833,
2025/1/20,-0.27565498,-0.888294615,1.027342625,-0.24523951,-0.906688237,0.648929018,0.554318486,0.249157736,-0.012096501,-0.196308813,-0.396023744,-1.751287265,-1.136037711,-0.944771448,0.04240582,1.534722691,-0.113822338,-0.279190231,1.088047783,-0.292612323,0.440693912,0.491886821,-0.718834892,0.602688735,0.602688735,
2025/1/21,0.119169906,-0.866414236,-0.795131297,-1.010328598,1.097168858,1.788330097,0.732927998,1.346826722,-1.275648383,1.227921048,1.275651049,1.284637661,-0.660315383,0.860764653,-0.308378618,1.40795218,-0.498045731,-0.036197956,-0.214378408,0.409939334,-0.152074269,1.073416271,0.989855982,0.673732733,0.673732733,
2025/1/22,-0.026120276,-0.214727356,0.023732872,0.595382614,0.140550652,0.330915682,0.157934617,0.03260041,-0.75698162,-1.380738421,0.167742881,0.42384685,-0.702019366,1.506069242,-1.127235605,1.357330347,0.219908109,0.215625714,1.138230022,0.776459363,-0.062846405,-0.681934112,-0.652065303,0.49960355,0.49960355,
2025/1/23,1.265757361,0.748915331,-0.038212762,0.257911052,0.592479896,1.452261925,-0.412482879,0.66384029,-0.027024854,-0.46739771,-1.126164319,1.010904989,0.32770466,-0.202518637,-0.133467052,1.332394742,0.078156864,1.252096903,-0.011926578,-0.558010279,-0.153966254,-0.557970805,0.023810181,1.28046842,1.28046842,
2025/1/24,1.35680672,0.549833381,0.152168217,-0.740489587,-0.75440111,0.380257289,0.297266794,-0.34026684,-0.626388342,1.389206261,0.498145389,0.026746004,0.247512592,1.017953177,0.069685798,0.761064932,-1.246507376,-1.370961718,-1.314242018,-1.735814698,-0.078873185,0.474481618,-0.387657419,0.665687012,0.665687012,
2025/1/25,0.325111053,-0.016130625,-1.1578152,1.156274651,1.151777547,-0.385771085,1.702632785,0.168599544,-0.868789956,-0.180816228,-1.748556605,-0.301294377,-1.18957195,0.883820007,0.041433343,-0.56052589,0.481626916,-1.384234587,0.316651805,0.431119994,-0.022698183,-0.71836387,0.200890225,0.149407503,0.149407503,
2025/1/26,0.034686537,1.261996557,1.363935363,1.260518377,-0.449863031,-0.534008249,0.163358201,0.495797963,-1.883836129,-0.346977179,1.154002898,-0.986273913,-0.514180178,-0.585071991,0.154394603,0.48452872,-0.235788676,-1.235752326,0.688626185,0.050518407,-0.638503964,0.153451006,0.938535346,-0.89888229,-0.89888229,
2025/1/27,-1.226606047,-0.745345538,-0.7067574,-2.433477131,-0.433529652,0.952821486,-0.139100846,0.972467338,-2.51967317,0.040303508,0.865644337,1.251888664,-0.320967634,-0.7150987,0.031577796,-0.398472607,-0.241790788,-1.338632465,0.231008932,0.055852189,1.205088327,0.419848921,-0.216216209,0.188902646,0.188902646,
2025/1/28,-1.022040476,0.075849546,-0.186844345,0.350528845,0.780290214,-1.546355998,0.378486386,0.749651781,-1.160349128,1.658154322,-0.815031698,1.938615547,0.700157703,0.737264746,-0.077156205,1.376841255,-0.799738851,-0.619941142,-1.416704598,0.472040029,-0.656143125,0.758147386,0.800769831,-0.791930807,-0.791930807,
2025/1/29,0.577132946,0.25377216,0.137354621,0.372223543,-3.09E-05,0.073431036,0.959968045,-0.637674094,-1.151889961,-0.475841249,0.565392006,-0.309548496,1.584793587,-2.54791593,-0.863798118,0.186105668,0.221978495,1.07712943,0.023922707,-0.784384344,0.604883423,1.396063788,-1.735976105,0.758642045,0.758642045,
2025/1/30,0.264198791,-0.619802228,-0.426172159,0.225850039,0.020115887,-0.140952719,-0.820316633,0.418655069,-0.692590018,0.216963514,-0.716661078,0.112593807,0.703305785,0.142221701,0.287935819,-0.561273286,0.38462863,0.257686071,-0.325870302,-0.095689703,-2.331152308,0.234625532,-0.013874917,-1.508979229,-1.508979229,
2025/1/31,0.426280895,-0.50118475,0.185597192,-0.176834847,0.357057304,0.105935809,-0.123514719,0.577552672,0.471077946,-1.636432626,-0.207334963,-0.539296365,-0.822189015,1.00340478,0.566867006,-0.26462149,-0.862284183,0.658605082,-0.324624094,-0.258614566,-1.630687232,0.07098205,1.179460891,-0.100688984,-0.100688984,
2025/2/1,-0.067175803,1.408357945,0.657332231,1.164948558,0.512108501,1.002670969,-1.26371872,-0.480338674,-1.549840717,1.940433497,-0.078507417,-0.167997244,-0.562699684,-0.856891825,-2.465559237,2.368530977,-0.040653515,0.058964938,-0.955207033,-0.032386086,0.246427839,0.112183014,0.751364728,-0.402799832,-0.402799832,
2025/2/2,0.24955824,0.77801098,0.388488053,0.330942095,-0.086903986,-0.760024397,0.518050066,-0.148338489,-0.991101053,0.745174232,-1.531017095,-0.538922317,0.697202703,0.685468906,-0.542942513,0.626755249,0.487877106,-0.080988894,-0.478550456,0.365355809,0.081557431,0.232474593,1.111856316,0.495014984,0.495014984,
2025/2/3,-0.36213112,0.191206271,1.507235211,-0.551451155,-0.215942937,-0.598577578,0.355457958,-0.840143473,0.104201028,0.72859959,-0.85421005,-0.776266695,-1.129112375,-0.025203494,-1.128674018,0.074900705,-0.298498067,-0.559229308,0.856021417,1.278242877,-1.784420905,-0.517556134,0.401256665,-0.617114891,-0.617114891,
2025/2/4,-0.448392907,0.246044066,1.084410004,0.992015089,-0.223620901,0.13747271,-0.195986802,0.017798021,-1.199418703,-1.318688902,-0.50384159,0.705227365,0.663671264,-1.557510528,-0.38549044,0.077488979,0.285877844,-0.884094332,0.928055277,-0.192389062,0.375274007,0.798579223,-1.315349923,0.079641528,0.079641528,
2025/2/5,1.206202866,0.117441468,0.846276943,0.409049206,-0.418892429,0.255230624,0.88990606,1.17366371,0.87444341,-0.787194167,0.461804593,-1.195075208,-0.055844398,-0.225267905,0.268161166,0.829316682,1.006700402,-0.503325761,0.887668278,0.290368485,-0.112478247,-0.86574559,0.699703945,0.486918631,0.486918631,
2025/2/6,0.640000525,0.055203894,-0.198504447,0.381556996,0.393867395,0.572921958,1.550644155,-0.336469216,1.308812184,-2.263114233,0.520492363,-0.741949302,1.649483192,-0.793395131,0.641074839,-0.217284195,-0.899234348,0.601238664,0.875442954,-0.591792018,1.774345384,-0.152768404,1.509023684,-0.586933134,-0.586933134,
2025/2/7,-0.790844826,0.150009554,-0.823385669,0.43742703,-1.686326885,0.156852081,-0.409866423,-0.588847434,-0.090383337,-0.085694106,-0.590319872,0.553189087,0.261971213,0.244382637,0.861734904,0.51716848,0.680005174,-0.376459369,0.644813239,0.422423029,-0.563400225,-1.100374688,-0.740355513,-0.504020665,-0.504020665,
2025/2/8,0.416356219,-0.017758227,-0.259557011,0.466115737,0.603652191,1.174385249,-0.443390017,0.625479557,0.313301901,-0.673292022,-0.114540002,-0.825013346,-0.161684679,0.275825135,-1.568589066,-0.096253571,-0.619244285,0.049262981,-0.45388313,0.303955616,-0.826015317,-0.301919746,0.786597203,0.504879478,0.504879478,
2025/2/9,0.090014174,0.080765278,0.795273001,1.215946117,-0.310905231,-0.508058443,-0.805519931,1.548843386,-0.961087084,-0.991837456,-0.04606538,0.722100912,-0.97084164,-0.121551796,-1.370959994,0.021241126,1.27754523,0.101237678,-0.079957351,0.065723493,0.051686119,0.011157415,-0.685429281,-0.684944093,-0.684944093,
2025/2/10,1.535360159,-0.552194078,0.972146767,-0.439046921,1.025269353,0.629473004,-0.166603749,1.788533217,-1.012818752,-0.087801712,-0.936653868,-0.768854871,-0.259895362,-0.744301073,-0.49364671,1.851470815,-1.404077546,-1.043255207,-0.682064242,-0.336940668,0.621288136,0.67310317,0.616240433,0.398009666,0.398009666,
2025/2/11,1.863317685,-0.848328447,-0.904027145,0.086497112,0.158210526,-0.097695785,-0.677019856,-0.854125119,-0.514707243,-0.436697992,-0.650170567,-1.014527533,1.126817738,0.370017665,1.205946339,0.166745058,0.017606418,-0.207412379,0.095768487,-0.174862431,-0.296970591,-1.440689411,0.004013555,0.814096799,0.814096799,
2025/2/12,-1.572057335,-0.220759064,0.418612101,1.115924047,-0.044973356,0.447509208,1.430791144,1.218008032,-0.67427167,-0.342899939,0.547643411,0.038506765,-0.373681349,-0.146207712,-0.026594632,0.419981627,-0.256491752,-0.214026662,-1.102045019,1.393978938,0.794229169,1.324294792,0.118463629,0.379208242,0.379208242,
2025/2/13,0.448826612,0.728279035,-1.484596171,0.379861545,-0.802877571,0.020484018,-0.505424194,1.503884024,0.144665398,0.078186704,0.852126219,-0.183905811,-0.523483432,-0.058066936,-0.567878466,0.601013596,0.648141973,-0.136308756,0.001972598,0.798805063,0.040374363,0.875594403,0.338749847,-0.78574949,-0.78574949,
2025/2/14,-0.8920749,-1.195231387,0.856447732,0.425020668,-0.372699502,-0.683852116,0.293807448,0.025519199,-0.049370133,-0.54709425,-1.116652317,1.074238206,-0.746966942,0.045788427,0.752410583,-0.883065078,0.540356301,0.051542626,-0.044309697,0.211004151,-1.105790059,-1.659021601,1.701213127,0.021991236,0.021991236,
2025/2/15,0.723285199,0.966304584,0.19923476,0.474550094,0.558411914,1.355140031,0.391636518,1.132149719,-0.51753034,-0.229161537,-0.148540686,0.163648964,0.452396364,1.566692838,0.319310553,0.636949518,1.548359422,0.244459688,0.338724527,0.360483812,-0.432492676,-0.773144304,0.296060604,0.014699107,0.014699107,
2025/2/16,-0.689606975,0.207426076,-0.230356403,-0.303284993,-1.439216875,-0.014828514,1.413137182,0.836265822,0.585305357,0.088039002,0.585176444,-0.678189878,-0.309990769,0.42451281,-1.507745732,0.619438186,0.219107837,1.325391692,-0.475170508,0.315550226,-0.67441174,-0.381415483,-1.897756821,-0.481665555,-0.481665555,
2025/2/17,0.922831457,0.51593211,0.049014926,2.11739255,0.427932311,-0.828965435,-0.125604103,0.129007795,0.992820979,-0.5953202,0.075940721,0.654997477,-0.587255454,0.104784789,-1.933413823,0.611871784,-1.716030526,-0.306986334,1.433610907,0.268345328,-0.123568467,0.124181471,1.945866421,0.697179864,0.697179864,
2025/2/18,0.874408594,-0.244525971,-0.395307753,-0.634073008,-0.095323545,-0.406029502,0.831573218,0.652303312,-0.392529083,-0.317900862,-2.546303363,-0.610283647,0.286486073,0.572526666,-2.791491181,-1.368446779,0.133900921,-0.789714612,-0.062375935,-0.425472544,0.298405307,-1.430561251,-0.200794597,0.990702832,0.990702832,
2025/2/19,0.187242453,-0.566985314,0.351156415,0.405204754,-0.600178646,0.692010592,0.58056081,0.067256441,0.439731031,-0.806936183,0.325309972,-0.320114776,-0.71119498,-0.416430586,0.557471906,0.051478747,-0.255898679,-0.494297952,-0.522470467,0.697032365,1.538507225,1.130086333,0.641187738,0.854334983,0.854334983,
2025/2/20,-0.220814727,-0.280161167,-0.931072731,1.31896455,-0.158438206,-0.401293642,-0.444421743,0.31379206,-0.728793297,0.142247922,-0.132995226,0.89466544,-0.921523517,0.293802591,-0.895932477,0.15312088,1.288406001,0.499779411,-0.204329239,0.337021612,-0.200245346,0.949024518,-0.153485059,0.63390332,0.63390332,
2025/2/21,-0.083062691,0.12445188,-0.13211415,-0.292985038,0.168096514,0.944209019,-0.418431835,-0.143656474,-0.025530868,-0.445676932,0.458880251,0.369988048,-1.749482522,-0.442169705,-1.151124026,1.13917424,0.73133,-0.939237116,-0.396969488,-0.111691505,-0.469186371,0.67710951,0.961997639,0.671818906,0.671818906,
2025/2/22,0.962099086,0.872346486,-0.094433666,-0.133177386,-0.496285881,0.821759454,0.748159654,0.95620748,-0.591022683,-0.155458401,-0.021973294,0.836524797,0.360253565,0.221944499,-0.938547447,0.866922279,0.422661896,-0.717371255,1.531795846,-0.755912517,0.538542243,-0.032801522,0.290233665,-0.386329055,-0.386329055,
